country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Ecuador,2021-05-26,420167.0,969.0,1243.0,23573.293,54.365337,69.73799,20227.0,17.0,50.0,1134.8273,0.95377785,2.805229,,,,,,,,,,,,,56.48,0.9685,1355737.0,3571.0,76.175,0.201,3509.0,0.197,31.160505,3.2382555,2663829.0,2031190.0,632639.0,0.0,58521.0,54143.145,14.9453,11.395906,3.5493946,0.0,3037.6782,31909.428,0.1790265,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-05-27,421231.0,1064.0,1189.1428,23632.988,59.695274,66.71636,20312.0,85.0,47.57143,1139.5962,4.7688894,2.6689749,,,,,,,,,,,,,56.48,0.9686,1359061.0,3324.0,76.361,0.187,3268.0,0.184,32.672237,3.07726,2724637.0,2033340.0,691297.0,0.0,60808.0,51764.145,15.286461,11.4079685,3.8784928,0.0,2904.2056,25826.428,0.14489809,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-05-28,422329.0,1098.0,1010.5714,23694.592,61.60283,56.697685,20357.0,45.0,47.857143,1142.121,2.5247061,2.685005,,,,,,,,,,,,,56.48,0.9693,1365017.0,5956.0,76.696,0.335,3504.0,0.197,31.9837,3.1481862,2779707.0,2045995.0,733712.0,0.0,55070.0,47513.715,15.595429,11.478969,4.1164603,0.0,2665.737,21220.572,0.11905713,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-05-29,423165.0,836.0,934.8571,23741.494,46.903427,52.449768,20408.0,51.0,43.0,1144.9823,2.8613336,2.4124968,,,,,,,,,,,,,56.48,0.9706,1368679.0,3662.0,76.902,0.206,3461.0,0.194,31.23972,3.2336745,2816614.0,2062863.0,753751.0,0.0,36907.0,44548.0,15.802494,11.5736065,4.2288885,0.0,2499.347,18167.715,0.101929195,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-05-30,424741.0,1576.0,985.8571,23829.916,88.420815,55.3111,20485.0,77.0,43.57143,1149.3024,4.3200526,2.4445567,49.064945,56.695885,61979.6,3482.4429,,,,,,,,,56.48,0.9712,1369762.0,1083.0,76.963,0.061,3466.0,0.195,31.12505,3.247459,2837640.0,2076035.0,761605.0,0.0,21026.0,34575.855,15.92046,11.647507,4.272953,0.0,1939.8639,8154.0,0.045747675,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-05-31,425841.0,1100.0,998.5714,23891.63,61.71504,56.02443,20545.0,60.0,50.285713,1152.6686,3.3662748,2.8212588,,,,,,,,,,,,,56.48,0.9716,1373930.0,4168.0,77.197,0.234,3717.0,0.209,30.537245,3.318086,2896575.0,2101930.0,794645.0,0.0,58935.0,42540.43,16.251112,11.792789,4.4583225,0.0,2386.713,11721.0,0.06576018,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-01,426037.0,196.0,977.0,23902.627,10.996497,54.814175,20572.0,27.0,51.714287,1154.1833,1.5148237,2.9014082,,,,,,,,,,,,,56.48,0.9723,1378573.0,4643.0,77.458,0.261,3772.0,0.212,29.838913,3.4056516,2947090.0,2127085.0,820005.0,0.0,50515.0,48826.0,16.534525,11.933921,4.6006036,0.0,2739.3623,14547.429,0.081617735,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-02,427690.0,1653.0,1074.7142,23995.367,92.74087,60.296394,20620.0,48.0,56.142857,1156.8765,2.6930199,3.1498713,,,,,,,,,,,,,56.48,0.9723,1382504.0,3931.0,77.679,0.221,3824.0,0.215,28.793377,3.5106723,3004736.0,2157118.0,847618.0,0.0,57646.0,48701.0,16.857944,12.10242,4.755525,0.0,2732.349,17989.715,0.100930534,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-03,428865.0,1175.0,1090.5714,24061.291,65.92288,61.18605,20681.0,61.0,52.714287,1160.2988,3.4223793,2.9575129,,,,,,,,,,,,,56.48,0.9726,1386369.0,3865.0,77.896,0.217,3901.0,0.219,27.58891,3.629076,3084635.0,2207972.0,876663.0,0.0,79899.0,51428.285,17.306215,12.387734,4.918481,0.0,2885.3623,24947.428,0.1399665,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-04,429817.0,952.0,1069.7142,24114.701,53.41156,60.01587,20706.0,25.0,49.857143,1161.7014,1.4026145,2.797214,,,,,,,,,,,,,56.48,0.9733,1388942.0,2573.0,78.04,0.145,3418.0,0.192,27.939764,3.5902047,3177601.0,2264304.0,913297.0,0.0,92966.0,56842.0,17.827797,12.703782,5.1240144,0.0,3189.0964,31187.0,0.17497335,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-05,430739.0,922.0,1082.0,24166.43,51.728424,60.705154,20755.0,49.0,49.57143,1164.4506,2.7491243,2.7811842,,,,,,,,,,,,,56.48,0.9746,1392634.0,3692.0,78.248,0.207,3422.0,0.192,28.598015,3.513132,3224184.0,2293215.0,930969.0,0.0,46583.0,58224.285,18.08915,12.865986,5.2231627,0.0,3266.6492,32907.43,0.18462574,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-06,431429.0,690.0,955.4286,24205.143,38.71216,53.60392,20773.0,18.0,41.142857,1165.4604,1.0098825,2.3083026,35.549698,56.413445,62505.7,3512.003,,,,,,,,,56.48,0.9764,1394714.0,2080.0,78.365,0.117,3565.0,0.2,28.363241,3.5439303,3254855.0,2312566.0,942289.0,0.0,30671.0,59602.145,18.261227,12.974554,5.2866726,0.0,3343.9531,33790.145,0.18957818,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-07,432353.0,924.0,930.2857,24256.982,51.84063,52.193287,20809.0,36.0,37.714287,1167.4802,2.019765,2.1159441,,,,,,,,,,,,,56.48,0.9776,1396099.0,1385.0,78.443,0.078,3167.0,0.178,28.721722,3.4985037,3314550.0,2354049.0,960501.0,0.0,59695.0,59710.715,18.596144,13.207293,5.3888507,0.0,3350.0444,36017.0,0.20207186,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-08,432739.0,386.0,957.4286,24278.639,21.656368,53.716125,20814.0,5.0,34.57143,1167.7607,0.28052288,1.9396155,,,,,,,,,,,,,56.48,0.9795,1399540.0,3441.0,78.636,0.193,2995.0,0.168,29.58832,3.3938425,3376069.0,2396948.0,979121.0,0.0,61519.0,61282.715,18.941294,13.447976,5.493317,0.0,3438.241,38551.855,0.21629357,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-09,432985.0,246.0,756.4286,24292.441,13.801726,42.439106,20831.0,17.0,30.142857,1168.7145,0.95377785,1.6911523,,,,,,,,,,,,,56.48,0.9818,1405855.0,6315.0,78.991,0.355,3336.0,0.187,28.812645,3.515563,3436306.0,2435210.0,1001096.0,0.0,60237.0,61652.855,19.279251,13.662643,5.616607,0.0,3459.0076,39727.43,0.22288907,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-10,433870.0,885.0,715.0,24342.094,49.652554,40.114773,20903.0,72.0,31.714285,1172.754,4.03953,1.7793167,,,,,,,,,,,,,56.48,0.9841,1409881.0,4026.0,79.217,0.226,3359.0,0.189,27.859772,3.6756885,3507059.0,2472499.0,1034560.0,0.0,70753.0,60346.285,19.676207,13.871852,5.804355,0.0,3385.703,37789.57,0.2120168,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-11,436023.0,2153.0,886.5714,24462.887,120.79316,49.74072,20949.0,46.0,34.714287,1175.3348,2.5808105,1.9476304,,,,,,,,,,,,,56.48,0.9853,1414016.0,4135.0,79.449,0.232,3582.0,0.201,26.924664,3.7964082,3592782.0,2513790.0,1078992.0,0.0,85723.0,59311.57,20.157152,14.103513,6.0536394,0.0,3327.651,35640.855,0.19996153,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-12,437121.0,1098.0,911.7143,24524.49,61.60283,51.15135,20997.0,48.0,34.57143,1178.0278,2.6930199,1.9396155,,,,,,,,,,,,,56.48,0.986,1417925.0,3909.0,79.669,0.22,3613.0,0.203,26.01257,3.9107227,3642516.0,2539644.0,1102872.0,0.0,49734.0,59761.715,20.436182,14.248566,6.187617,0.0,3352.9058,35204.145,0.19751136,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-13,438108.0,987.0,954.1429,24579.865,55.37522,53.531784,21018.0,21.0,35.0,1179.206,1.1781962,1.9636602,33.21278,56.104954,63001.6,3539.866,,,,,,,,,56.48,0.9871,1418946.0,1021.0,79.726,0.057,3462.0,0.195,26.12117,3.8960195,3678225.0,2562513.0,1115712.0,0.0,35709.0,60481.43,20.636526,14.376871,6.2596555,0.0,3393.2852,35706.715,0.20033102,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-14,438934.0,826.0,940.1429,24626.207,46.342384,52.74632,21048.0,30.0,34.142857,1180.8892,1.6831374,1.9155706,,,,,,,,,,,,,56.48,0.9881,1420198.0,1252.0,79.797,0.07,3443.0,0.193,25.825682,3.9328594,3734231.0,2601633.0,1132598.0,0.0,56006.0,59954.43,20.950747,14.596353,6.3543935,0.0,3363.718,35369.145,0.1984371,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-15,439139.0,205.0,914.2857,24637.709,11.501439,51.295616,21051.0,3.0,33.857143,1181.0575,0.16831374,1.8995408,,,,,,,,,,,,,56.48,0.9896,1426165.0,5967.0,80.132,0.335,3804.0,0.214,24.692436,4.080353,3803098.0,2651770.0,1151328.0,0.0,68867.0,61004.145,21.337122,14.877644,6.4594774,0.0,3422.6118,36403.145,0.2042383,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-16,439374.0,235.0,912.7143,24650.893,13.184576,51.20745,21061.0,10.0,32.857143,1181.6185,0.56104577,1.8434361,,,,,,,,,,,,,56.48,0.9914,1430731.0,4566.0,80.388,0.257,3554.0,0.2,25.121952,4.006593,3897170.0,2712169.0,1185001.0,0.0,94072.0,65837.71,21.864908,15.21651,6.6483984,0.0,3693.7974,39565.57,0.22198097,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-17,441180.0,1806.0,1044.2858,24752.219,101.32487,58.58921,21153.0,92.0,35.714287,1186.7802,5.161621,2.003735,,,,,,,,,,,,,56.48,0.9929,1437602.0,6871.0,80.774,0.386,3960.0,0.223,25.848345,3.877188,4001683.0,2771694.0,1229989.0,0.0,104513.0,70660.57,22.451275,15.550472,6.9008017,0.0,3964.3816,42742.145,0.239803,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-18,442341.0,1161.0,902.5714,24817.355,65.13741,50.63839,21175.0,22.0,32.285713,1188.0145,1.2343007,1.8113765,,,,,,,,,,,,,56.48,0.9941,1442854.0,5252.0,81.07,0.295,4120.0,0.231,25.442106,3.9521096,4093937.0,2834826.0,1259111.0,0.0,92254.0,71593.57,22.96886,15.904672,7.0641894,0.0,4016.7273,45862.285,0.25730842,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-19,444395.0,2054.0,1039.1428,24932.594,115.23881,58.300674,21234.0,59.0,33.857143,1191.3246,3.3101702,1.8995408,,,,,,,,,,,,,56.48,0.9944,1446108.0,3254.0,81.252,0.183,4026.0,0.226,25.524467,3.9394643,4148333.0,2878004.0,1270329.0,0.0,54396.0,72259.57,23.274048,16.146921,7.1271276,0.0,4054.0928,48337.145,0.2711935,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-20,445586.0,1191.0,1068.2858,24999.416,66.82056,59.935722,21284.0,50.0,38.0,1194.1299,2.805229,2.131974,32.86857,55.806095,63482.5,3566.8862,,,,,,,,,56.48,0.9946,1447213.0,1105.0,81.314,0.062,4038.0,0.227,25.366663,3.9611073,4165258.0,2891272.0,1273986.0,0.0,16925.0,69576.14,23.369005,16.22136,7.147645,0.0,3903.5403,46965.57,0.26349837,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-21,446441.0,855.0,1072.4286,25047.385,47.969414,60.168156,21293.0,9.0,35.0,1194.6348,0.5049412,1.9636602,,,,,,,,,,,,,56.48,0.9944,1449933.0,2720.0,81.467,0.153,4248.0,0.239,25.072315,4.003806,4232430.0,2944399.0,1288031.0,0.0,67172.0,71171.29,23.74587,16.519426,7.226444,0.0,3993.0352,48966.57,0.2747249,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-22,446633.0,192.0,1070.5714,25058.156,10.772079,60.06396,21304.0,11.0,36.142857,1195.252,0.61715037,2.0277798,,,,,,,,,,,,,56.48,0.9948,1458030.0,8097.0,81.922,0.455,4552.0,0.256,24.99858,4.0168505,4301388.0,3000143.0,1301245.0,0.0,68958.0,71184.29,24.132757,16.832176,7.3005805,0.0,3993.7644,49767.57,0.27921885,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-23,447176.0,543.0,1114.5714,25088.621,30.464787,62.532562,21315.0,11.0,36.285713,1195.8691,0.61715037,2.0357947,,,,,,,,,,,,,56.48,0.9953,1459202.0,1172.0,81.988,0.066,4067.0,0.229,25.244856,3.9818585,4375876.0,3057705.0,1318171.0,0.0,74488.0,68386.57,24.550669,17.155125,7.395543,0.0,3836.7998,49362.285,0.27694502,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-24,449107.0,1931.0,1132.4286,25196.959,108.337944,63.534428,21367.0,52.0,30.571428,1198.7865,2.917438,1.7151971,,,,,,,,,,,,,56.48,0.995,1467527.0,8325.0,82.456,0.468,4275.0,0.24,25.261812,3.979431,4460390.0,3113935.0,1346455.0,0.0,84514.0,65529.57,25.02483,17.470602,7.5542293,0.0,3676.509,48891.57,0.2743041,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-25,449483.0,376.0,1020.2857,25218.055,21.095322,57.242702,21377.0,10.0,28.857143,1199.3475,0.56104577,1.6190178,,,,,,,,,,,,,56.48,0.9955,1472181.0,4654.0,82.717,0.261,4190.0,0.235,25.610872,3.9139962,4530177.0,3167620.0,1362557.0,0.0,69787.0,62320.0,25.416367,17.7718,7.644569,0.0,3496.4375,47542.0,0.2667324,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-26,452234.0,2751.0,1119.8572,25372.398,154.3437,62.829113,21433.0,56.0,28.428572,1202.4895,3.1418564,1.5949731,,,,,,,,,,,,,51.85,0.9944,1476687.0,4506.0,82.97,0.253,4368.0,0.245,25.586153,3.917732,4585010.0,3205607.0,1379403.0,0.0,54833.0,62382.43,25.724007,17.984922,7.7390823,0.0,3499.94,46800.43,0.26257184,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-27,453362.0,1128.0,1110.8572,25435.684,63.285965,62.324173,21485.0,52.0,28.714285,1205.4069,2.917438,1.6110029,29.7957,55.471344,63924.4,3591.7153,,,,,,,,,51.85,0.9936,1480394.0,3707.0,83.179,0.208,4740.0,0.266,25.154722,3.987316,4607065.0,3219417.0,1387648.0,0.0,22055.0,63115.285,25.847744,18.062403,7.785341,0.0,3541.0566,46877.855,0.26300624,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-28,454336.0,974.0,1127.8572,25490.33,54.64586,63.27795,21523.0,38.0,32.857143,1207.5388,2.131974,1.8434361,,,,,,,,,,,,,51.85,0.9922,1486903.0,6509.0,83.544,0.366,5281.0,0.297,24.599207,4.0903487,4676242.0,3267172.0,1409070.0,0.0,69177.0,63401.715,26.235859,18.330332,7.905528,0.0,3557.1265,46110.43,0.2587006,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-29,455743.0,1407.0,1301.4286,25569.27,78.93914,73.016106,21523.0,0.0,31.285715,1207.5388,0.0,1.7552718,,,,,,,,,,,,,51.85,0.9897,1491453.0,4550.0,83.8,0.256,4775.0,0.268,25.13297,4.0070786,4740784.0,3315019.0,1425765.0,0.0,64542.0,62770.855,26.59797,18.598774,7.9991946,0.0,3521.7324,44982.285,0.25237122,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-06-30,457489.0,1746.0,1473.2858,25667.229,97.958595,82.65807,21545.0,22.0,32.857143,1208.7732,1.2343007,1.8434361,,,,,,,,,,,,,51.63,0.9869,1496088.0,4635.0,84.061,0.26,5269.0,0.296,25.21242,3.9967105,4821053.0,3369155.0,1451898.0,0.0,80269.0,63596.715,27.048315,18.902502,8.145813,0.0,3568.067,44492.855,0.24962531,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-01,458504.0,1015.0,1342.4286,25724.174,56.946148,75.31639,21560.0,15.0,27.571428,1209.6147,0.8415687,1.5468833,,,,,,,,,,,,,54.4,0.9853,1501840.0,5752.0,84.384,0.323,4902.0,0.275,25.340387,3.9790702,4917896.0,3421867.0,1496029.0,0.0,96843.0,65358.0,27.591648,19.19824,8.393408,0.0,3666.883,43990.285,0.24680565,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-02,459538.0,1034.0,1436.4286,25782.186,58.012135,80.59022,21605.0,45.0,32.57143,1212.1394,2.5247061,1.8274063,,,,,,,,,,,,,54.39,0.9834,1505814.0,3974.0,84.607,0.223,4805.0,0.27,26.132381,3.8702714,5022743.0,3481980.0,1540763.0,0.0,104847.0,70366.57,28.179888,19.535501,8.644386,0.0,3947.887,44908.57,0.25195765,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-03,461157.0,1619.0,1274.7142,25873.02,90.83331,71.51731,21623.0,18.0,27.142857,1213.1493,1.0098825,1.5228386,,,,,,,,,,,,,54.39,0.9818,,,,,4300.0,0.242,26.704775,3.7949584,5111729.0,3544647.0,1567082.0,0.0,88986.0,75245.57,28.67914,19.887093,8.7920475,0.0,4221.621,48434.285,0.27173853,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-04,462142.0,985.0,1254.2858,25928.283,55.263012,70.37117,21660.0,37.0,25.0,1215.2252,2.0758693,1.4026145,23.880693,55.069355,64279.1,3611.6448,,,,,,,,,54.39,0.9804,1507758.0,,84.716,,3909.0,0.22,27.94068,3.630607,5168963.0,3583704.0,1585259.0,0.0,57234.0,80271.14,29.00025,20.10622,8.894029,0.0,4503.5786,52041.0,0.29197383,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-05,462142.0,0.0,1115.1428,25928.283,0.0,62.56462,21660.0,0.0,19.571428,1215.2252,0.0,1.0980468,,,,,,,,,,,,,54.38,0.9796,1512035.0,4277.0,84.957,0.24,3590.0,0.202,29.32719,3.421605,5316957.0,3695238.0,1621719.0,0.0,147994.0,91530.71,29.830564,20.731977,9.098586,0.0,5135.292,61152.285,0.34309232,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-06,462649.0,507.0,986.5714,25956.729,28.445023,55.351173,21695.0,35.0,24.571428,1217.1888,1.9636602,1.3785697,,,,,,,,,,,,,54.37,0.9785,1516500.0,4465.0,85.207,0.251,3578.0,0.201,29.37265,3.415556,5496098.0,3834564.0,1661534.0,0.0,179141.0,107902.0,30.835627,21.51366,9.321966,0.0,6053.7964,74220.71,0.4164122,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-07,463951.0,1302.0,923.1429,26029.775,73.048164,51.79254,21708.0,13.0,23.285715,1217.9182,0.7293595,1.3064352,,,,,,,,,,,,,54.37,0.9769,1520360.0,3860.0,85.424,0.217,3467.0,0.195,29.181961,3.4411688,5694159.0,3997643.0,1696516.0,0.0,198061.0,124729.43,31.94684,22.428608,9.518231,0.0,6997.892,89784.0,0.50372934,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-08,465029.0,1078.0,932.1429,26090.256,60.480736,52.29748,21728.0,20.0,24.0,1219.0403,1.1220915,1.3465099,,,,,,,,,,,,,54.36,0.9764,1524845.0,4485.0,85.676,0.252,3286.0,0.185,29.322214,3.4231143,5925143.0,4191204.0,1733939.0,0.0,230984.0,143892.42,33.242767,23.514574,9.728191,0.0,8073.0244,109905.29,0.616619,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-09,465878.0,849.0,905.7143,26137.889,47.63279,50.81472,21768.0,40.0,23.285715,1221.2844,2.244183,1.3064352,,,,,,,,,,,,,54.36,0.9758,1527604.0,2759.0,85.831,0.155,3113.0,0.175,29.207947,3.436252,6196053.0,4424085.0,1771968.0,0.0,270910.0,167615.72,34.762695,24.821142,9.941552,0.0,9404.009,134586.42,0.7550915,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-10,465878.0,0.0,674.4286,26137.889,0.0,37.83853,21768.0,0.0,20.714285,1221.2844,0.0,1.1621662,,,,,,,,,,,,,54.35,0.9752,1529055.0,1451.0,85.913,0.082,3181.0,0.179,28.00184,3.6281493,6448672.0,4657329.0,1791343.0,0.0,252619.0,190991.86,36.180004,26.12975,10.050255,0.0,10715.518,158954.58,0.8918079,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
Ecuador,2021-07-11,467976.0,2098.0,833.4286,26255.596,117.707405,46.75916,21814.0,46.0,22.0,1223.8652,2.5808105,1.2343007,26.785116,54.7125,64678.6,3634.0916,,,,,,,,,54.35,0.9753,1529302.0,247.0,85.927,0.014,3078.0,0.173,27.286102,3.7105298,6638944.0,4834608.0,1804336.0,0.0,190272.0,209997.28,37.247517,27.124365,10.123151,0.0,11781.81,178700.58,1.0025921,ECU,South America,17823857.0,71.7662124633789,27.975000381469727,76.57669830322266,10859.2177734375,4.680741310119629,4.400000095367432,87.22955322265625,1.3899999856948853,
